trial,onset,duration,gain,loss,RT,participant_response,ID,run,risk,use,accept,group,gender,age
52,358.63599999999997,4,12,10,1.442,strongly_reject,94,2,7.810249675906654,True,0,equalRange,M,24.0
53,366.036,4,19,16,1.7480000000000002,strongly_reject,94,2,12.419742348374221,True,0,equalRange,M,24.0
54,374.13599999999997,4,11,13,0.927,strongly_reject,94,2,8.514693182963201,True,0,equalRange,M,24.0
55,382.93699999999995,4,12,12,1.545,strongly_reject,94,2,8.48528137423857,True,0,equalRange,M,24.0
56,389.833,4,11,17,1.131,strongly_reject,94,2,10.124228365658293,True,0,equalRange,M,24.0
57,395.536,4,8,9,1.032,strongly_reject,94,2,6.020797289396148,True,0,equalRange,M,24.0
58,403.336,4,5,19,0.825,strongly_reject,94,2,9.82344135219425,True,0,equalRange,M,24.0
59,410.82,4,5,7,0.722,strongly_reject,94,2,4.301162633521313,True,0,equalRange,M,24.0
60,418.721,4,8,14,0.9279999999999999,strongly_reject,94,2,8.06225774829855,True,0,equalRange,M,24.0
61,424.32199999999995,4,17,19,1.236,strongly_reject,94,2,12.747548783981962,True,0,equalRange,M,24.0
62,430.423,4,8,11,1.236,strongly_reject,94,2,6.800735254367722,True,0,equalRange,M,24.0
63,435.824,4,12,6,1.34,strongly_reject,94,2,6.708203932499369,True,0,equalRange,M,24.0
64,441.025,4,15,18,1.133,strongly_reject,94,2,11.715374513859981,True,0,equalRange,M,24.0
1,4.043,4,13,10,1.1340000000000001,strongly_reject,94,3,8.200609733428363,True,0,equalRange,M,24.0
2,9.727,4,8,20,0.823,strongly_reject,94,3,10.770329614269007,True,0,equalRange,M,24.0
3,15.927999999999999,4,16,6,1.7519999999999998,weakly_accept,94,3,8.54400374531753,True,1,equalRange,M,24.0
4,21.129,4,13,17,1.234,strongly_reject,94,3,10.700467279516348,True,0,equalRange,M,24.0
5,26.23,4,20,17,1.545,weakly_reject,94,3,13.124404748406688,True,0,equalRange,M,24.0
6,34.330999999999996,4,13,6,0.9259999999999999,strongly_reject,94,3,7.158910531638177,True,0,equalRange,M,24.0
7,39.832,4,17,9,1.34,weakly_accept,94,3,9.617692030835672,True,1,equalRange,M,24.0
8,48.934,4,13,13,1.235,strongly_reject,94,3,9.192388155425117,True,0,equalRange,M,24.0
9,55.537,4,17,18,1.6480000000000001,strongly_reject,94,3,12.379418403139947,True,0,equalRange,M,24.0
10,61.32,4,20,7,1.545,strongly_accept,94,3,10.594810050208546,True,1,equalRange,M,24.0
11,66.92,4,19,14,1.6469999999999998,weakly_reject,94,3,11.800423721205947,True,0,equalRange,M,24.0
12,73.122,4,17,7,1.8530000000000002,weakly_accept,94,3,9.192388155425117,True,1,equalRange,M,24.0
13,80.82300000000001,4,9,11,2.265,strongly_reject,94,3,7.106335201775948,True,0,equalRange,M,24.0
14,87.72399999999999,4,9,18,1.546,strongly_reject,94,3,10.062305898749054,True,0,equalRange,M,24.0
15,92.925,4,12,15,1.8559999999999999,strongly_reject,94,3,9.604686356149273,True,0,equalRange,M,24.0
16,98.626,4,11,9,1.544,weakly_reject,94,3,7.106335201775948,True,0,equalRange,M,24.0
17,104.82700000000001,4,8,8,1.442,strongly_reject,94,3,5.656854249492381,True,0,equalRange,M,24.0
18,113.729,4,9,8,1.341,strongly_reject,94,3,6.020797289396148,True,0,equalRange,M,24.0
19,119.73,4,5,13,1.1320000000000001,strongly_reject,94,3,6.96419413859206,True,0,equalRange,M,24.0
20,127.331,4,12,13,1.236,strongly_reject,94,3,8.845903006477066,True,0,equalRange,M,24.0
21,133.43200000000002,4,17,13,1.8559999999999999,weakly_reject,94,3,10.700467279516348,True,0,equalRange,M,24.0
22,139.533,4,13,20,1.339,strongly_reject,94,3,11.926860441876563,True,0,equalRange,M,24.0
23,146.035,4,6,19,1.339,strongly_reject,94,3,9.962429422585638,True,0,equalRange,M,24.0
24,151.435,4,5,10,0.8240000000000001,strongly_reject,94,3,5.5901699437494745,True,0,equalRange,M,24.0
25,156.622,4,12,17,1.9569999999999999,strongly_reject,94,3,10.404326023342406,True,0,equalRange,M,24.0
26,164.222,4,6,5,1.133,strongly_reject,94,3,3.905124837953327,True,0,equalRange,M,24.0
27,169.622,4,9,5,0.9279999999999999,strongly_reject,94,3,5.1478150704935,True,0,equalRange,M,24.0
28,174.72299999999998,4,17,10,1.6480000000000001,weakly_accept,94,3,9.86154146165801,True,1,equalRange,M,24.0
29,180.22400000000002,4,8,10,1.7519999999999998,strongly_reject,94,3,6.4031242374328485,True,0,equalRange,M,24.0
30,185.725,4,15,5,1.6480000000000001,weakly_accept,94,3,7.905694150420948,True,1,equalRange,M,24.0
31,190.726,4,13,9,1.8519999999999999,weakly_accept,94,3,7.905694150420948,True,1,equalRange,M,24.0
32,197.727,4,7,7,0.929,strongly_reject,94,3,4.949747468305833,True,0,equalRange,M,24.0
33,207.02900000000002,4,7,18,0.9279999999999999,strongly_reject,94,3,9.656603957913983,True,0,equalRange,M,24.0
34,212.52900000000002,4,13,19,1.1320000000000001,strongly_reject,94,3,11.510864433221338,True,0,equalRange,M,24.0
35,221.331,4,5,6,0.722,strongly_reject,94,3,3.905124837953327,True,0,equalRange,M,24.0
36,228.032,4,20,16,0.826,strongly_reject,94,3,12.806248474865697,True,0,equalRange,M,24.0
37,235.53400000000002,4,16,5,1.546,weakly_accept,94,3,8.381527307120106,True,1,equalRange,M,24.0
38,243.435,4,20,13,1.9580000000000002,weakly_reject,94,3,11.926860441876563,True,0,equalRange,M,24.0
39,253.023,4,7,17,1.03,strongly_reject,94,3,9.192388155425117,True,0,equalRange,M,24.0
40,262.324,4,9,20,1.8519999999999999,strongly_reject,94,3,10.965856099730654,True,0,equalRange,M,24.0
41,271.224,4,9,9,0.8240000000000001,strongly_reject,94,3,6.363961030678928,True,0,equalRange,M,24.0
42,277.024,4,5,16,1.03,strongly_reject,94,3,8.381527307120106,True,0,equalRange,M,24.0
43,286.726,4,14,13,1.75,strongly_reject,94,3,9.5524865872714,True,0,equalRange,M,24.0
44,294.327,4,10,14,1.444,strongly_reject,94,3,8.602325267042627,True,0,equalRange,M,24.0
45,301.72900000000004,4,13,12,1.033,strongly_reject,94,3,8.845903006477066,True,0,equalRange,M,24.0
46,311.63,4,19,11,2.2640000000000002,weakly_accept,94,3,10.977249200050075,True,1,equalRange,M,24.0
47,317.531,4,7,13,0.927,strongly_reject,94,3,7.3824115301167,True,0,equalRange,M,24.0
48,325.33299999999997,4,9,7,0.825,strongly_reject,94,3,5.70087712549569,True,0,equalRange,M,24.0
49,334.23400000000004,4,19,5,2.574,weakly_accept,94,3,9.82344135219425,True,1,equalRange,M,24.0
50,341.13599999999997,4,12,19,1.235,strongly_reject,94,3,11.236102527122116,True,0,equalRange,M,24.0
51,347.725,4,20,6,1.5430000000000001,strongly_accept,94,3,10.44030650891055,True,1,equalRange,M,24.0
52,355.725,4,8,15,1.1340000000000001,strongly_reject,94,3,8.5,True,0,equalRange,M,24.0
53,364.825,4,20,11,1.44,strongly_accept,94,3,11.412712210513327,True,1,equalRange,M,24.0
54,373.025,4,17,17,2.988,strongly_reject,94,3,12.020815280171307,True,0,equalRange,M,24.0
55,378.625,4,10,12,1.133,strongly_reject,94,3,7.810249675906654,True,0,equalRange,M,24.0
56,383.626,4,10,5,1.544,weakly_accept,94,3,5.5901699437494745,True,1,equalRange,M,24.0
57,389.227,4,15,14,1.8519999999999999,strongly_reject,94,3,10.259142264341596,True,0,equalRange,M,24.0
58,398.22900000000004,4,15,10,1.855,weakly_accept,94,3,9.013878188659973,True,1,equalRange,M,24.0
59,405.63,4,14,14,1.339,strongly_reject,94,3,9.899494936611665,True,0,equalRange,M,24.0
60,414.032,4,15,20,1.545,strongly_reject,94,3,12.5,True,0,equalRange,M,24.0
61,419.733,4,9,15,0.9259999999999999,strongly_reject,94,3,8.74642784226795,True,0,equalRange,M,24.0
62,427.534,4,6,12,0.825,strongly_reject,94,3,6.708203932499369,True,0,equalRange,M,24.0
63,434.935,4,5,12,1.031,strongly_reject,94,3,6.5,True,0,equalRange,M,24.0
64,441.027,4,20,20,2.265,strongly_reject,94,3,14.142135623730951,True,0,equalRange,M,24.0
1,4.043,4,18,19,1.855,weakly_reject,94,4,13.0862523283024,True,0,equalRange,M,24.0
2,10.235,4,7,20,1.234,strongly_reject,94,4,10.594810050208546,True,0,equalRange,M,24.0
3,18.635,4,10,17,1.339,strongly_reject,94,4,9.86154146165801,True,0,equalRange,M,24.0
4,26.635,4,18,11,1.544,weakly_accept,94,4,10.547511554864494,True,1,equalRange,M,24.0
5,32.435,4,16,15,1.236,strongly_reject,94,4,10.965856099730654,True,0,equalRange,M,24.0
6,38.135,4,9,13,0.927,strongly_reject,94,4,7.905694150420948,True,0,equalRange,M,24.0
7,45.135,4,17,6,1.7519999999999998,weakly_accept,94,4,9.013878188659973,True,1,equalRange,M,24.0
8,53.035,4,7,19,0.8240000000000001,strongly_reject,94,4,10.124228365658293,True,0,equalRange,M,24.0
9,60.43600000000001,4,18,10,1.649,weakly_accept,94,4,10.295630140987,True,1,equalRange,M,24.0
10,69.337,4,10,10,0.9259999999999999,strongly_reject,94,4,7.0710678118654755,True,0,equalRange,M,24.0
11,76.822,4,11,7,1.649,weakly_reject,94,4,6.519202405202649,True,0,equalRange,M,24.0
12,81.839,4,18,14,2.1630000000000003,strongly_accept,94,4,11.40175425099138,True,1,equalRange,M,24.0
13,88.536,4,8,16,1.6480000000000001,strongly_reject,94,4,8.94427190999916,True,0,equalRange,M,24.0
14,97.625,4,6,11,1.03,strongly_reject,94,4,6.264982043070834,True,0,equalRange,M,24.0
15,103.82600000000001,4,16,8,2.162,weakly_accept,94,4,8.94427190999916,True,1,equalRange,M,24.0
16,112.728,4,12,14,1.133,strongly_reject,94,4,9.219544457292887,True,0,equalRange,M,24.0
17,122.029,4,12,7,0.8240000000000001,strongly_reject,94,4,6.946221994724902,True,0,equalRange,M,24.0
18,127.53,4,16,9,1.956,weakly_accept,94,4,9.17877987534291,True,1,equalRange,M,24.0
19,136.532,4,13,7,0.927,strongly_reject,94,4,7.3824115301167,True,0,equalRange,M,24.0
20,144.333,4,8,12,0.825,strongly_reject,94,4,7.211102550927978,True,0,equalRange,M,24.0
21,154.237,4,11,8,0.9279999999999999,strongly_reject,94,4,6.800735254367722,True,0,equalRange,M,24.0
22,159.937,4,18,15,1.8530000000000002,strongly_reject,94,4,11.715374513859981,True,0,equalRange,M,24.0
23,167.52,4,6,6,1.8530000000000002,strongly_reject,94,4,4.242640687119285,True,0,equalRange,M,24.0
24,174.422,4,8,6,0.825,strongly_reject,94,4,5.0,True,0,equalRange,M,24.0
25,183.32299999999998,4,15,17,1.236,strongly_reject,94,4,11.335784048754634,True,0,equalRange,M,24.0
26,193.025,4,14,8,1.443,strongly_reject,94,4,8.06225774829855,True,0,equalRange,M,24.0
27,198.426,4,5,9,0.8290000000000001,strongly_reject,94,4,5.1478150704935,True,0,equalRange,M,24.0
28,204.02700000000002,4,10,15,1.236,strongly_reject,94,4,9.013878188659973,True,0,equalRange,M,24.0
29,209.428,4,9,10,1.338,strongly_reject,94,4,6.726812023536855,True,0,equalRange,M,24.0
30,217.02900000000002,4,20,10,1.4409999999999998,strongly_accept,94,4,11.180339887498949,True,1,equalRange,M,24.0
31,222.53,4,15,13,1.545,strongly_accept,94,4,9.924716620639604,True,1,equalRange,M,24.0
32,228.731,4,19,19,1.546,strongly_reject,94,4,13.435028842544403,True,0,equalRange,M,24.0
33,236.833,4,10,11,1.442,strongly_reject,94,4,7.433034373659253,True,0,equalRange,M,24.0
34,244.234,4,18,17,2.06,weakly_reject,94,4,12.379418403139947,True,0,equalRange,M,24.0
35,250.835,4,11,18,0.001,weakly_reject,94,4,10.547511554864494,True,0,equalRange,M,24.0
36,255.923,4,15,8,0.001,weakly_reject,94,4,8.5,True,0,equalRange,M,24.0
37,264.722,4,8,19,1.6480000000000001,strongly_reject,94,4,10.307764064044152,True,0,equalRange,M,24.0
38,269.92400000000004,4,13,18,1.6480000000000001,strongly_reject,94,4,11.10180165558726,True,0,equalRange,M,24.0
39,278.123,4,7,6,1.133,strongly_reject,94,4,4.6097722286464435,True,0,equalRange,M,24.0
40,284.024,4,7,14,0.927,strongly_reject,94,4,7.826237921249264,True,0,equalRange,M,24.0
41,289.625,4,20,5,1.34,strongly_accept,94,4,10.307764064044152,True,1,equalRange,M,24.0
42,298.72700000000003,4,15,19,1.6469999999999998,strongly_reject,94,4,12.103718436910205,True,0,equalRange,M,24.0
43,303.92900000000003,4,10,20,1.235,strongly_reject,94,4,11.180339887498949,True,0,equalRange,M,24.0
44,311.629,4,18,9,1.44,strongly_accept,94,4,10.062305898749054,True,1,equalRange,M,24.0
45,316.83,4,17,5,2.06,strongly_accept,94,4,8.860022573334675,True,1,equalRange,M,24.0
46,322.934,4,16,12,0.9279999999999999,strongly_reject,94,4,10.0,True,0,equalRange,M,24.0
47,329.532,4,11,10,1.4409999999999998,strongly_reject,94,4,7.433034373659253,True,0,equalRange,M,24.0
48,335.334,4,19,7,2.1630000000000003,strongly_accept,94,4,10.124228365658293,True,1,equalRange,M,24.0
49,340.334,4,16,11,1.442,strongly_reject,94,4,9.7082439194738,True,0,equalRange,M,24.0
50,345.435,4,7,10,1.855,strongly_reject,94,4,6.103277807866851,True,0,equalRange,M,24.0
51,354.723,4,14,16,1.235,strongly_reject,94,4,10.63014581273465,True,0,equalRange,M,24.0
52,360.223,4,19,20,1.237,strongly_reject,94,4,13.793114224133722,True,0,equalRange,M,24.0
53,367.824,4,6,16,0.825,strongly_reject,94,4,8.54400374531753,True,0,equalRange,M,24.0
54,377.42400000000004,4,10,16,0.927,strongly_reject,94,4,9.433981132056603,True,0,equalRange,M,24.0
55,383.525,4,10,6,1.649,strongly_reject,94,4,5.830951894845301,True,0,equalRange,M,24.0
56,389.626,4,15,12,1.9569999999999999,strongly_reject,94,4,9.604686356149273,True,0,equalRange,M,24.0
57,395.327,4,12,18,1.031,strongly_reject,94,4,10.816653826391969,True,0,equalRange,M,24.0
58,402.22900000000004,4,16,20,1.338,weakly_reject,94,4,12.806248474865697,True,0,equalRange,M,24.0
59,407.829,4,6,18,0.72,strongly_reject,94,4,9.486832980505138,True,0,equalRange,M,24.0
60,413.33,4,15,16,1.443,strongly_reject,94,4,10.965856099730654,True,0,equalRange,M,24.0
61,419.332,4,7,8,1.546,strongly_reject,94,4,5.315072906367325,True,0,equalRange,M,24.0
62,425.833,4,5,15,1.8559999999999999,strongly_reject,94,4,7.905694150420948,True,0,equalRange,M,24.0
63,433.634,4,20,14,1.236,strongly_reject,94,4,12.206555615733702,True,0,equalRange,M,24.0
64,441.036,4,17,14,1.6469999999999998,weakly_reject,94,4,11.01135777277262,True,0,equalRange,M,24.0
1,4.053,4,16,6,3.3960000000000004,strongly_reject,95,1,8.54400374531753,True,0,equalIndifference,M,26.0
3,16.835,4,32,12,3.602,strongly_accept,95,1,17.08800749063506,True,1,equalIndifference,M,26.0
4,22.031,4,14,14,2.367,strongly_accept,95,1,9.899494936611665,True,1,equalIndifference,M,26.0
5,27.831,4,14,9,3.187,weakly_accept,95,1,8.32165848854662,True,1,equalIndifference,M,26.0
7,44.331,4,22,10,2.265,weakly_accept,95,1,12.083045973594572,True,1,equalIndifference,M,26.0
8,50.832,4,24,9,3.088,strongly_accept,95,1,12.816005617976296,True,1,equalIndifference,M,26.0
9,56.532,4,34,13,3.091,strongly_accept,95,1,18.200274723201296,True,1,equalIndifference,M,26.0
10,62.632,4,10,10,1.854,strongly_accept,95,1,7.0710678118654755,True,1,equalIndifference,M,26.0
11,68.132,4,12,10,2.367,weakly_reject,95,1,7.810249675906654,True,0,equalIndifference,M,26.0
12,74.232,4,34,14,3.911,weakly_reject,95,1,18.384776310850235,True,0,equalIndifference,M,26.0
14,88.73200000000001,4,20,20,1.235,strongly_accept,95,1,14.142135623730951,True,1,equalIndifference,M,26.0
15,96.33200000000001,4,20,9,2.367,weakly_accept,95,1,10.965856099730654,True,1,equalIndifference,M,26.0
16,102.234,4,28,9,3.806,weakly_accept,95,1,14.705441169852742,True,1,equalIndifference,M,26.0
17,107.234,4,38,14,1.956,weakly_accept,95,1,20.248456731316587,True,1,equalIndifference,M,26.0
18,113.435,4,28,8,2.986,strongly_accept,95,1,14.560219778561036,True,1,equalIndifference,M,26.0
19,118.53299999999999,4,16,5,1.9569999999999999,strongly_accept,95,1,8.381527307120106,True,1,equalIndifference,M,26.0
20,124.133,4,34,19,1.956,weakly_reject,95,1,19.474342094150447,True,0,equalIndifference,M,26.0
21,129.833,4,38,19,3.085,weakly_reject,95,1,21.242645786248,True,0,equalIndifference,M,26.0
22,139.533,4,16,16,1.1340000000000001,strongly_accept,95,1,11.313708498984761,True,1,equalIndifference,M,26.0
23,147.433,4,26,16,2.7769999999999997,weakly_accept,95,1,15.264337522473747,True,1,equalIndifference,M,26.0
24,156.333,4,40,18,1.749,weakly_reject,95,1,21.93171219946131,True,0,equalIndifference,M,26.0
25,161.333,4,28,17,2.9819999999999998,weakly_reject,95,1,16.3783393541592,True,0,equalIndifference,M,26.0
26,170.233,4,20,5,2.059,strongly_accept,95,1,10.307764064044152,True,1,equalIndifference,M,26.0
27,177.13299999999998,4,38,9,2.78,strongly_accept,95,1,19.525624189766635,True,1,equalIndifference,M,26.0
29,192.234,4,22,19,2.369,strongly_accept,95,1,14.534441853748634,True,1,equalIndifference,M,26.0
30,198.234,4,36,7,1.5430000000000001,strongly_accept,95,1,18.33712082089225,True,1,equalIndifference,M,26.0
31,204.935,4,38,6,1.854,weakly_reject,95,1,19.235384061671343,True,0,equalIndifference,M,26.0
32,212.736,4,10,7,1.6480000000000001,weakly_accept,95,1,6.103277807866851,True,1,equalIndifference,M,26.0
33,220.334,4,22,8,1.855,strongly_accept,95,1,11.704699910719626,True,1,equalIndifference,M,26.0
34,225.834,4,22,11,1.755,strongly_accept,95,1,12.298373876248844,True,1,equalIndifference,M,26.0
35,231.53400000000002,4,12,9,1.8519999999999999,weakly_accept,95,1,7.5,True,1,equalIndifference,M,26.0
36,237.03400000000002,4,24,13,2.779,strongly_accept,95,1,13.647344063956181,True,1,equalIndifference,M,26.0
37,242.53400000000002,4,14,6,2.1630000000000003,weakly_accept,95,1,7.615773105863909,True,1,equalIndifference,M,26.0
38,247.734,4,32,13,2.057,strongly_accept,95,1,17.269916039170543,True,1,equalIndifference,M,26.0
39,256.535,4,28,5,1.239,strongly_accept,95,1,14.221462653327892,True,1,equalIndifference,M,26.0
40,263.935,4,16,13,1.5430000000000001,strongly_accept,95,1,10.307764064044152,True,1,equalIndifference,M,26.0
41,269.535,4,32,5,1.956,weakly_accept,95,1,16.194134740701646,True,1,equalIndifference,M,26.0
42,278.535,4,40,12,1.545,strongly_accept,95,1,20.8806130178211,True,1,equalIndifference,M,26.0
43,286.335,4,26,9,1.546,strongly_accept,95,1,13.756816492197604,True,1,equalIndifference,M,26.0
44,291.935,4,32,20,2.678,weakly_reject,95,1,18.867962264113206,True,0,equalIndifference,M,26.0
45,301.235,4,10,18,2.06,strongly_reject,95,1,10.295630140987,True,0,equalIndifference,M,26.0
46,306.63599999999997,4,28,20,2.37,weakly_accept,95,1,17.204650534085253,True,1,equalIndifference,M,26.0
47,315.938,4,20,7,2.161,weakly_accept,95,1,10.594810050208546,True,1,equalIndifference,M,26.0
48,322.039,4,18,20,2.161,strongly_reject,95,1,13.45362404707371,True,0,equalIndifference,M,26.0
49,329.436,4,20,15,2.57,weakly_reject,95,1,12.5,True,0,equalIndifference,M,26.0
50,336.336,4,24,17,1.649,weakly_reject,95,1,14.705441169852742,True,0,equalIndifference,M,26.0
51,342.13599999999997,4,38,15,1.646,strongly_accept,95,1,20.426698215815495,True,1,equalIndifference,M,26.0
52,350.536,4,24,14,2.471,weakly_accept,95,1,13.892443989449804,True,1,equalIndifference,M,26.0
53,358.62800000000004,4,30,14,1.8519999999999999,strongly_accept,95,1,16.55294535724685,True,1,equalIndifference,M,26.0
54,366.13,4,16,17,2.162,strongly_reject,95,1,11.672617529928752,True,0,equalIndifference,M,26.0
55,371.231,4,10,20,1.751,strongly_reject,95,1,11.180339887498949,True,0,equalIndifference,M,26.0
56,379.43199999999996,4,34,8,1.646,strongly_accept,95,1,17.46424919657298,True,1,equalIndifference,M,26.0
57,386.434,4,38,20,2.8810000000000002,weakly_accept,95,1,21.470910553583888,True,1,equalIndifference,M,26.0
58,392.63699999999994,4,20,8,2.057,strongly_accept,95,1,10.770329614269007,True,1,equalIndifference,M,26.0
59,400.037,4,18,14,3.1919999999999997,weakly_accept,95,1,11.40175425099138,True,1,equalIndifference,M,26.0
60,406.62,4,36,8,1.4409999999999998,strongly_accept,95,1,18.439088914585774,True,1,equalIndifference,M,26.0
61,415.722,4,10,15,1.6440000000000001,strongly_reject,95,1,9.013878188659973,True,0,equalIndifference,M,26.0
62,423.423,4,30,8,2.366,strongly_accept,95,1,15.524174696260024,True,1,equalIndifference,M,26.0
63,433.025,4,30,10,1.6469999999999998,strongly_accept,95,1,15.811388300841896,True,1,equalIndifference,M,26.0
64,441.026,4,32,14,1.751,strongly_accept,95,1,17.46424919657298,True,1,equalIndifference,M,26.0
1,4.042,4,40,5,1.234,strongly_accept,95,2,20.155644370746373,True,1,equalIndifference,M,26.0
2,10.925,4,38,18,2.983,strongly_accept,95,2,21.02379604162864,True,1,equalIndifference,M,26.0
3,16.526,4,22,16,2.674,weakly_accept,95,2,13.601470508735444,True,1,equalIndifference,M,26.0
4,25.328000000000003,4,18,6,1.546,strongly_accept,95,2,9.486832980505138,True,1,equalIndifference,M,26.0
5,34.429,4,34,7,1.339,strongly_accept,95,2,17.356554957709783,True,1,equalIndifference,M,26.0
6,40.63,4,20,6,2.1630000000000003,strongly_accept,95,2,10.44030650891055,True,1,equalIndifference,M,26.0
7,45.831,4,12,18,2.263,strongly_reject,95,2,10.816653826391969,True,0,equalIndifference,M,26.0
8,52.732,4,12,14,1.8530000000000002,weakly_reject,95,2,9.219544457292887,True,0,equalIndifference,M,26.0
9,58.833,4,32,11,1.646,strongly_accept,95,2,16.91892431568863,True,1,equalIndifference,M,26.0
10,68.135,4,34,20,2.676,strongly_accept,95,2,19.72308292331602,True,1,equalIndifference,M,26.0
11,73.836,4,18,17,2.369,weakly_reject,95,2,12.379418403139947,True,0,equalIndifference,M,26.0
12,81.626,4,26,18,3.1919999999999997,strongly_accept,95,2,15.811388300841896,True,1,equalIndifference,M,26.0
13,87.126,4,24,11,1.545,weakly_accept,95,2,13.200378782444085,True,1,equalIndifference,M,26.0
14,92.126,4,20,18,1.955,weakly_accept,95,2,13.45362404707371,True,1,equalIndifference,M,26.0
15,101.82700000000001,4,26,5,1.442,strongly_accept,95,2,13.238202294873727,True,1,equalIndifference,M,26.0
16,109.427,4,10,19,1.545,strongly_reject,95,2,10.735455276791944,True,0,equalIndifference,M,26.0
17,115.027,4,24,20,3.5989999999999998,strongly_accept,95,2,15.620499351813308,True,1,equalIndifference,M,26.0
18,121.527,4,30,7,1.028,strongly_accept,95,2,15.402921800749363,True,1,equalIndifference,M,26.0
19,127.529,4,18,8,2.164,strongly_accept,95,2,9.848857801796104,True,1,equalIndifference,M,26.0
20,133.73,4,24,16,2.266,weakly_accept,95,2,14.422205101855956,True,1,equalIndifference,M,26.0
21,142.131,4,36,11,2.1630000000000003,strongly_accept,95,2,18.82153022471871,True,1,equalIndifference,M,26.0
22,151.033,4,40,15,1.8530000000000002,strongly_accept,95,2,21.360009363293827,True,1,equalIndifference,M,26.0
23,160.134,4,28,18,2.575,strongly_accept,95,2,16.64331697709324,True,1,equalIndifference,M,26.0
24,165.635,4,28,16,2.9819999999999998,strongly_accept,95,2,16.1245154965971,True,1,equalIndifference,M,26.0
25,174.528,4,30,12,2.472,weakly_accept,95,2,16.15549442140351,True,1,equalIndifference,M,26.0
26,180.03799999999998,4,26,11,3.292,strongly_accept,95,2,14.115594213493104,True,1,equalIndifference,M,26.0
27,187.828,4,34,15,1.9569999999999999,strongly_accept,95,2,18.580904176062045,True,1,equalIndifference,M,26.0
28,195.428,4,10,16,1.5430000000000001,strongly_reject,95,2,9.433981132056603,True,0,equalIndifference,M,26.0
29,204.72799999999998,4,30,11,1.028,strongly_accept,95,2,15.976545308670458,True,1,equalIndifference,M,26.0
30,210.828,4,20,11,2.675,weakly_accept,95,2,11.412712210513327,True,1,equalIndifference,M,26.0
31,218.428,4,40,17,1.9569999999999999,strongly_accept,95,2,21.73131381210073,True,1,equalIndifference,M,26.0
32,225.829,4,16,7,1.6469999999999998,strongly_accept,95,2,8.73212459828649,True,1,equalIndifference,M,26.0
33,232.53,4,34,12,2.781,strongly_accept,95,2,18.027756377319946,True,1,equalIndifference,M,26.0
34,238.03099999999998,4,26,13,2.88,strongly_accept,95,2,14.534441853748634,True,1,equalIndifference,M,26.0
35,246.13299999999998,4,14,10,1.645,weakly_accept,95,2,8.602325267042627,True,1,equalIndifference,M,26.0
36,251.93400000000003,4,32,7,1.9569999999999999,strongly_accept,95,2,16.3783393541592,True,1,equalIndifference,M,26.0
37,258.535,4,24,15,2.985,weakly_accept,95,2,14.150971698084906,True,1,equalIndifference,M,26.0
38,265.129,4,40,10,1.236,strongly_accept,95,2,20.615528128088304,True,1,equalIndifference,M,26.0
39,270.329,4,20,16,1.6469999999999998,weakly_reject,95,2,12.806248474865697,True,0,equalIndifference,M,26.0
40,275.72900000000004,4,38,13,1.751,strongly_accept,95,2,20.081085628023203,True,1,equalIndifference,M,26.0
41,281.529,4,28,7,1.5419999999999998,strongly_accept,95,2,14.430869689661812,True,1,equalIndifference,M,26.0
42,288.529,4,36,9,2.675,strongly_accept,95,2,18.553975315279473,True,1,equalIndifference,M,26.0
43,296.43,4,18,11,2.369,weakly_accept,95,2,10.547511554864494,True,1,equalIndifference,M,26.0
44,302.13,4,14,18,1.854,strongly_reject,95,2,11.40175425099138,True,0,equalIndifference,M,26.0
45,309.63,4,30,16,2.988,weakly_accept,95,2,17.0,True,1,equalIndifference,M,26.0
46,315.33,4,24,6,1.8519999999999999,strongly_accept,95,2,12.36931687685298,True,1,equalIndifference,M,26.0
47,320.43,4,12,15,1.341,strongly_reject,95,2,9.604686356149273,True,0,equalIndifference,M,26.0
48,330.031,4,10,12,2.472,weakly_accept,95,2,7.810249675906654,True,1,equalIndifference,M,26.0
49,339.93300000000005,4,16,11,2.37,weakly_accept,95,2,9.7082439194738,True,1,equalIndifference,M,26.0
50,346.134,4,30,20,3.089,weakly_accept,95,2,18.027756377319946,True,1,equalIndifference,M,26.0
51,354.335,4,36,14,2.47,strongly_accept,95,2,19.313207915827967,True,1,equalIndifference,M,26.0
52,360.43,4,12,8,1.544,weakly_accept,95,2,7.211102550927978,True,1,equalIndifference,M,26.0
53,369.33099999999996,4,22,18,1.956,weakly_accept,95,2,14.212670403551895,True,1,equalIndifference,M,26.0
54,375.231,4,36,19,1.956,strongly_accept,95,2,20.35313243704762,True,1,equalIndifference,M,26.0
55,383.231,4,40,8,1.338,strongly_accept,95,2,20.396078054371138,True,1,equalIndifference,M,26.0
56,388.431,4,30,18,2.8819999999999997,strongly_accept,95,2,17.4928556845359,True,1,equalIndifference,M,26.0
57,393.83099999999996,4,16,20,2.057,strongly_reject,95,2,12.806248474865697,True,0,equalIndifference,M,26.0
58,402.83099999999996,4,32,15,1.75,strongly_accept,95,2,17.67059704707229,True,1,equalIndifference,M,26.0
59,408.431,4,16,9,2.674,weakly_accept,95,2,9.17877987534291,True,1,equalIndifference,M,26.0
61,420.935,4,40,7,1.03,strongly_accept,95,2,20.303940504246953,True,1,equalIndifference,M,26.0
62,428.332,4,18,10,2.4730000000000003,weakly_accept,95,2,10.295630140987,True,1,equalIndifference,M,26.0
